detail_id,detail_name,detail_name_norm
5279,에너지・자원공학전공,에너지자원공학전공
5280,에너지・전기공학전공,에너지전기공학전공
5281,에너지경영학과,에너지경영학과
5282,에너지공학과,에너지공학과
5283,에너지공학부,에너지공학부
5284,에너지공학전공,에너지공학전공
5285,에너지과학과,에너지과학과
5286,에너지관리학과,에너지관리학과
5287,에너지기계공학과,에너지기계공학과
5288,에너지기계공학부,에너지기계공학부
5289,에너지기계공학전공,에너지기계공학전공
5290,에너지기계설비과,에너지기계설비과
5291,에너지리사이클링학과,에너지리사이클링학과
5292,에너지부품소재전공,에너지부품소재전공
5293,에너지설비과,에너지설비과
5294,에너지설비관리전공,에너지설비관리전공
5295,에너지설비자동화(스마트설비),에너지설비자동화스마트설비
5296,에너지설비자동화과,에너지설비자동화과
5297,에너지소재공학과,에너지소재공학과
5298,에너지소재공학전공,에너지소재공학전공
5299,에너지소재학전공,에너지소재학전공
5300,에너지소재화공과,에너지소재화공과
5301,에너지수송시스템공학부,에너지수송시스템공학부
5302,에너지시스템공학과,에너지시스템공학과
5303,에너지시스템공학부,에너지시스템공학부
5304,에너지시스템과,에너지시스템과
5305,에너지신산업학부,에너지신산업학부
5306,에너지신소재공학과,에너지신소재공학과
5307,에너지신소재공학전공,에너지신소재공학전공
5308,에너지신소재과,에너지신소재과
5309,에너지신소재화학공학부,에너지신소재화학공학부
5310,에너지융합공학과,에너지융합공학과
5311,에너지융합화공과,에너지융합화공과
5312,에너지응용화학전공,에너지응용화학전공
5313,에너지자원·산업공학부,에너지자원산업공학부
5314,에너지자원공학과,에너지자원공학과
5315,에너지자원공학전공,에너지자원공학전공
5316,에너지자원융합공학전공,에너지자원융합공학전공
5317,에너지자원화학공학과,에너지자원화학공학과
5318,에너지재료과,에너지재료과
5319,에너지전기공학과,에너지전기공학과
5320,에너지전기공학부,에너지전기공학부
5321,에너지전기학부,에너지전기학부
5322,에너지전자융합전공,에너지전자융합전공
5323,에너지클린룸설비과,에너지클린룸설비과
5324,에너지플랜트공학과,에너지플랜트공학과
5325,에너지학과,에너지학과
5326,에너지화공전공,에너지화공전공
5327,에너지화학공학과,에너지화학공학과
5328,에너지화학공학전공,에너지화학공학전공
5329,에너지환경・화학과,에너지환경화학과
5330,에너지환경공학과,에너지환경공학과
5331,에너지환경공학전공,에너지환경공학전공
5332,에너지환경과,에너지환경과
5333,에너지환경융합전공,에너지환경융합전공
5334,에이블아트・스포츠학과,에이블아트스포츠학과
5335,에이블자립과,에이블자립과
5336,에이블자립학과,에이블자립학과
5337,에코농산업벤처시스템학과,에코농산업벤처시스템학과
5338,에코응용화학전공,에코응용화학전공
5339,에코환경과학전공,에코환경과학전공
5340,엔터비즈니스학과,엔터비즈니스학과
5341,엔터테인먼트경영과,엔터테인먼트경영과
5342,엔터테인먼트디자인학과,엔터테인먼트디자인학과
5343,엔터테인먼트예술학부,엔터테인먼트예술학부
5344,엔터테인먼트학과,엔터테인먼트학과
5345,엔터테인먼트학전공,엔터테인먼트학전공
5346,여가디자인학과,여가디자인학과
5347,여가라이프비즈니스학과,여가라이프비즈니스학과
5348,여성학연계전공,여성학연계전공
5349,여행・항공마스터과,여행항공마스터과
5350,여행레저디자인과,여행레저디자인과
5351,역사·문화콘텐츠학과,역사문화콘텐츠학과
5352,역사·문화콘텐츠학부,역사문화콘텐츠학부
5353,역사・문화학전공,역사문화학전공
5354,역사・영상콘텐츠학부,역사영상콘텐츠학부
5355,역사고고학과,역사고고학과
5356,역사관광·외교학부,역사관광외교학부
5357,역사관광・외교통상학부(역사관광전공),역사관광외교통상학부역사관광전공
5358,역사관광・외교학부(역사관광전공),역사관광외교학부역사관광전공
5359,역사관광・외교학부(외교전공),역사관광외교학부외교전공
5360,역사문화콘텐츠학과,역사문화콘텐츠학과
5361,역사문화콘텐츠학부,역사문화콘텐츠학부
5362,역사문화학과,역사문화학과
5363,역사문화학부,역사문화학부
5364,역사문화학전공,역사문화학전공
5365,역사콘텐츠학과,역사콘텐츠학과
5366,역사학과,역사학과
5367,역사학부,역사학부
5368,연계전공학부(미용건강관리전공),연계전공학부미용건강관리전공
5369,연계전공학부(웰빙조리창업전공),연계전공학부웰빙조리창업전공
5370,연극,연극
5371,연극과,연극과
5372,연극무용학과,연극무용학과
5373,연극뮤지컬과,연극뮤지컬과
5374,연극뮤지컬음악전공,연극뮤지컬음악전공
5375,연극뮤지컬전공,연극뮤지컬전공
5376,연극연기학과,연극연기학과
5377,연극영상과,연극영상과
5378,연극영상연기과,연극영상연기과
5379,연극영상연기전공,연극영상연기전공
5380,연극영상학과,연극영상학과
5381,연극영화과,연극영화과
5382,연극영화방송예술학부,연극영화방송예술학부
5383,연극영화연기전공,연극영화연기전공
5384,연극영화영상학부,연극영화영상학부
5385,연극영화전공,연극영화전공
5386,연극영화학과,연극영화학과
5387,연극영화학부,연극영화학부
5388,연극영화학전공,연극영화학전공
5389,연극예술학과,연극예술학과
5390,연극전공,연극전공
5391,연극학과,연극학과
5392,연극학부,연극학부
5393,연기),연기
5394,연기공연예술학과,연기공연예술학과
5395,연기과,연기과
5396,연기과(3년제),연기과3년제
5397,연기영상과,연기영상과
5398,연기예술,연기예술
5399,연기예술과,연기예술과
5400,연기예술전공,연기예술전공
5401,연기예술학과,연기예술학과
5402,연기전공,연기전공
5403,연기전공(공연예술학과),연기전공공연예술학과
5404,연기전공(모델연기학과),연기전공모델연기학과
5405,연기전공(모델연기학부),연기전공모델연기학부
5406,연기학과,연기학과
5407,연예엔터테인먼트과,연예엔터테인먼트과
5408,연출과,연출과
5409,연출극작전공,연출극작전공
5410,연출전공,연출전공
5411,열림교양대학,열림교양대학
5412,영문학과,영문학과
5413,영문학부,영문학부
5414,영문학부(미국문화전공),영문학부미국문화전공
5415,영문학부(영미어문전공),영문학부영미어문전공
5416,영미권통상통번역전공,영미권통상통번역전공
5417,영미문학.문화학과,영미문학문화학과
5418,영미문학번역전공,영미문학번역전공
5419,영미문화학,영미문화학
5420,영미문화학과,영미문화학과
5421,영미어문전공,영미어문전공
5422,영미어문학과,영미어문학과
5423,영미어학부,영미어학부
5424,영미언어문화전공,영미언어문화전공
5425,영미언어문화학과,영미언어문화학과
5426,영미인문학과,영미인문학과
5427,영미학과,영미학과
5428,영미학전공,영미학전공
5429,영상&게임콘텐츠과,영상게임콘텐츠과
5430,영상/만화애니메이션전공,영상만화애니메이션전공
5431,영상ᆞ시각디자인학부,영상시각디자인학부
5432,영상ᆞ애니메이션학부,영상애니메이션학부
5433,영상・웹툰・애니메이션학부,영상웹툰애니메이션학부
5434,영상그래픽과,영상그래픽과
5435,영상그래픽전공,영상그래픽전공
5436,영상드론콘텐츠과,영상드론콘텐츠과
5437,영상디자인과,영상디자인과
5438,영상디자인과(3년제),영상디자인과3년제
5439,영상디자인과(방송음향영상학부),영상디자인과방송음향영상학부
5440,영상디자인융합전공,영상디자인융합전공
5441,영상디자인전공,영상디자인전공
5442,영상디자인전공(방송음향영상학부),영상디자인전공방송음향영상학부
5443,영상디자인학과,영상디자인학과
5444,영상디자인학전공,영상디자인학전공
5445,영상무대디자인과,영상무대디자인과
5446,영상무대디자인과(3년제),영상무대디자인과3년제
5447,영상문화학과,영상문화학과
5448,영상문화학전공,영상문화학전공
5449,영상미디어전공,영상미디어전공
5450,영상미디어콘텐츠과,영상미디어콘텐츠과
5451,영상미디어학부,영상미디어학부
5452,영상방송과,영상방송과
5453,영상방송학과,영상방송학과
5454,영상비즈니스과,영상비즈니스과
5455,영상시나리오과,영상시나리오과
5456,영상애니메이션과,영상애니메이션과
5457,영상애니메이션전공,영상애니메이션전공
5458,영상애니메이션학과,영상애니메이션학과
5459,영상애니메이션학부,영상애니메이션학부
5460,영상연출과,영상연출과
5461,영상연출학과,영상연출학과
5462,영상영화학과,영상영화학과
5463,영상예술디자인학과,영상예술디자인학과
5464,영상예술학과,영상예술학과
5465,영상예술학과(영상기획ᆞ제작트랙),영상예술학과영상기획제작트랙
5466,영상예술학과(영상연기트랙),영상예술학과영상연기트랙
5467,영상이론과,영상이론과
5468,영상자율전공학과,영상자율전공학과
5469,영상제작과,영상제작과
5470,영상제작전공,영상제작전공
5471,영상제작학과,영상제작학과
5472,영상촬영조명과,영상촬영조명과
5473,영상촬영조명학과,영상촬영조명학과
5474,영상커뮤니케이션학부,영상커뮤니케이션학부
5475,영상콘텐츠과,영상콘텐츠과
5476,영상콘텐츠과 뉴미디어콘텐츠전공(3년제),영상콘텐츠과뉴미디어콘텐츠전공3년제
5477,영상콘텐츠과 영상콘텐츠제작전공(3년제),영상콘텐츠과영상콘텐츠제작전공3년제
5478,영상콘텐츠과(3년제),영상콘텐츠과3년제
5479,영상콘텐츠과(예체능),영상콘텐츠과예체능
5480,영상콘텐츠디자인과,영상콘텐츠디자인과
5481,영상콘텐츠융합전공,영상콘텐츠융합전공
5482,영상콘텐츠융합학과,영상콘텐츠융합학과
5483,영상콘텐츠전공,영상콘텐츠전공
5484,영상콘텐츠학과,영상콘텐츠학과
5485,영상편집제작과,영상편집제작과
5486,영상편집제작학과,영상편집제작학과
5487,영상학과,영상학과
5488,영상학부,영상학부
5489,영상학전공,영상학전공
5490,영양식품학과,영양식품학과
5491,영양조리과학과,영양조리과학과
5492,영어·글로벌경영학과,영어글로벌경영학과
5493,영어과,영어과
5494,영어권지역학전공,영어권지역학전공
5495,영어문화학과,영어문화학과
5496,영어문화학전공,영어문화학전공
5497,영어비즈니스전공,영어비즈니스전공
5498,영어산업학과,영어산업학과
5499,영어영문학,영어영문학
5500,영어영문학과,영어영문학과
5501,영어영문학부,영어영문학부
5502,영어영문학전공,영어영문학전공
5503,영어영문학전공/국제학부,영어영문학전공국제학부
5504,영어영미문화전공,영어영미문화전공
5505,영어영미지역학전공,영어영미지역학전공
5506,영어전공,영어전공
5507,영어통번역전공,영어통번역전공
5508,영어통번역학과,영어통번역학과
5509,영어통번역학부,영어통번역학부
5510,영어통번역학전공,영어통번역학전공
5511,영어통상통역학과,영어통상통역학과
5512,영어학과,영어학과
5513,영어학부,영어학부
5514,영어학부(영어전공),영어학부영어전공
5515,영어학부(영어통번역전공),영어학부영어통번역전공
5516,영어학전공,영어학전공
5517,영유아발달치료융합전공,영유아발달치료융합전공
5518,영유아보육과,영유아보육과
5519,영유아보육학과,영유아보육학과
5520,영유아보육학전공,영유아보육학전공
5521,영유아통합보육과,영유아통합보육과
5522,영유아통합보육학과,영유아통합보육학과
5523,영화(Film&Video)전공,영화filmvideo전공
5524,영화・뮤지컬학부,영화뮤지컬학부
5525,영화과,영화과
5526,영화과(인문사회계열),영화과인문사회계열
5527,영화방송공연예술학과,영화방송공연예술학과
5528,영화방송공연예술학과(1년과정),영화방송공연예술학과1년과정
5529,영화방송공연예술학과(연기예술전공),영화방송공연예술학과연기예술전공
5530,영화방송공연예술학과(영화방송제작전공),영화방송공연예술학과영화방송제작전공
5531,영화방송제작학과,영화방송제작학과
5532,영화방송학과,영화방송학과
5533,영화애니메이션학과,영화애니메이션학과
5534,영화영상,영화영상
5535,영화영상과,영화영상과
5536,영화영상전공,영화영상전공
5537,영화영상학과,영화영상학과
5538,영화영상학과(연출,영화영상학과연출
5539,영화예술,영화예술
5540,영화예술과,영화예술과
5541,영화예술학과,영화예술학과
5542,영화웹툰애니메이션학과,영화웹툰애니메이션학과
5543,영화전공,영화전공
5544,영화학과,영화학과
5545,예술ᆞ체육지도과,예술체육지도과
5546,예술경영전공,예술경영전공
5547,예술공학부,예술공학부
5548,예술대학,예술대학
5549,예술문화디자인학과,예술문화디자인학과
5550,예술문화영상학과,예술문화영상학과
5551,예술문화학과,예술문화학과
5552,예술심리치료전공,예술심리치료전공
5553,예술심리치료학과,예술심리치료학과
5554,예술창작학부,예술창작학부
5555,예술체육대학,예술체육대학
5556,예술체육학부(실용음악트랙,예술체육학부실용음악트랙
5557,예술치료전공,예술치료전공
5558,예술치료학과,예술치료학과
5559,예술학과,예술학과
5560,예술학부,예술학부
5561,예술학부(뮤지컬공연전공),예술학부뮤지컬공연전공
5562,예술학부(영화전공),예술학부영화전공
5563,예술학부(피아노전공),예술학부피아노전공
5564,예체능계열,예체능계열
5565,예체능학부,예체능학부
5566,오무선뷰티전공,오무선뷰티전공
5567,오피스매니저과,오피스매니저과
5568,온라인쇼핑과,온라인쇼핑과
5569,온라인쇼핑몰과,온라인쇼핑몰과
5570,온라인커머스학과,온라인커머스학과
5571,온라인평생교육학과,온라인평생교육학과
5572,와인사이언스학과,와인사이언스학과
5573,와인식음료학과,와인식음료학과
5574,외교・국제개발학부,외교국제개발학부
5575,외교・국제개발학부(국제개발협력전공),외교국제개발학부국제개발협력전공
5576,외교・국제개발학부(외교전공),외교국제개발학부외교전공
5577,외교전공,외교전공
5578,외국어계열,외국어계열
5579,외국어교육학부,외국어교육학부
5580,외국어자율전공학부,외국어자율전공학부
5581,외국어통역학과,외국어통역학과
5582,외국어학,외국어학
5583,외국어학부,외국어학부
5584,외국어학부(영어전공),외국어학부영어전공
5585,외국어학부(중국어전공),외국어학부중국어전공
5586,외식&디저트창업과,외식디저트창업과
5587,외식.조리학부,외식조리학부
5588,외식・조리학과,외식조리학과
5589,외식・조리학부,외식조리학부
5590,외식경영과,외식경영과
5591,외식경영전공,외식경영전공
5592,외식경영전공/호텔관광외식경영학부,외식경영전공호텔관광외식경영학부
5593,외식경영학과,외식경영학과
5594,외식경영학전공/호텔관광외식경영학부,외식경영학전공호텔관광외식경영학부
5595,외식비즈니스과(자연),외식비즈니스과자연
5596,외식비즈니스학과(자연),외식비즈니스학과자연
5597,외식사업경영학과,외식사업경영학과
5598,외식사업과,외식사업과
5599,외식사업전공,외식사업전공
5600,외식사업학과,외식사업학과
5601,외식산업경영학과,외식산업경영학과
5602,외식산업경영학전공,외식산업경영학전공
5603,외식산업과,외식산업과
5604,외식산업과(자연),외식산업과자연
5605,외식산업조리학과,외식산업조리학과
5606,외식산업학과,외식산업학과
5607,외식산업학부,외식산업학부
5608,외식상품학과,외식상품학과
5609,외식상품학전공,외식상품학전공
5610,외식서비스경영전공,외식서비스경영전공
5611,외식서비스경영학전공,외식서비스경영학전공
5612,외식식품학과,외식식품학과
5613,외식의류학부,외식의류학부
5614,외식조리ᆞ관광서비스학과,외식조리관광서비스학과
5615,외식조리ᆞ제과제빵학과,외식조리제과제빵학과
5616,외식조리경영학과,외식조리경영학과
5617,외식조리경영학부,외식조리경영학부
5618,외식조리과,외식조리과
5619,외식조리디저트창업과,외식조리디저트창업과
5620,외식조리바리스타계열,외식조리바리스타계열
5621,외식조리산업과,외식조리산업과
5622,외식조리영양학부,외식조리영양학부
5623,외식조리전공,외식조리전공
5624,외식조리제과제빵학과,외식조리제과제빵학과
5625,외식조리제과제빵학부,외식조리제과제빵학부
5626,외식조리제빵계열,외식조리제빵계열
5627,외식조리제빵과,외식조리제빵과
5628,외식조리창업과,외식조리창업과
5629,외식조리창업전공,외식조리창업전공
5630,외식조리창업학과,외식조리창업학과
5631,외식조리학과,외식조리학과
5632,외식조리학부,외식조리학부
5633,외식조리학부 외식,외식조리학부외식
5634,외식조리학전공,외식조리학전공
5635,외식창업개발학과,외식창업개발학과
5636,외식창업경영학과,외식창업경영학과
5637,외식창업과,외식창업과
5638,외식창업조리과,외식창업조리과
5639,외식창업프랜차이즈학과,외식창업프랜차이즈학과
5640,외식창업학과,외식창업학과
5641,외식프랜차이즈창업전공(미래융합교육학부),외식프랜차이즈창업전공미래융합교육학부
5642,외식학부,외식학부
5643,요양복지학과,요양복지학과
5644,요양서비스전공,요양서비스전공
5645,요트건축디자인융합과,요트건축디자인융합과
5646,용접.접합과학공학과,용접접합과학공학과
5647,우송교양대학,우송교양대학
5648,우정공무원・탐정과,우정공무원탐정과
5649,우주공학부,우주공학부
5650,우주과학과,우주과학과
5651,우주항공드론공학부(우주항공공학전공),우주항공드론공학부우주항공공학전공
5652,우주항공드론공학부(지능형드론융합전공),우주항공드론공학부지능형드론융합전공
5653,우주항공드론공학부(항공시스템공학전공),우주항공드론공학부항공시스템공학전공
5654,우주항공시스템공학부,우주항공시스템공학부
5655,우주항공시스템공학부(우주항공공학전공),우주항공시스템공학부우주항공공학전공
5656,우주항공시스템공학부(항공시스템공학전공),우주항공시스템공학부항공시스템공학전공
5657,우크라이나어과,우크라이나어과
5658,운동레저학부,운동레저학부
5659,운동재활과,운동재활과
5660,운동재활치료학과,운동재활치료학과
5661,운동처방과,운동처방과
5662,운동처방학과,운동처방학과
5663,운동처방학전공,운동처방학전공
5664,워치주얼리디자인과,워치주얼리디자인과
5665,원불교학과,원불교학과
5666,원불교학부,원불교학부
5667,원예·농업자원경제학부,원예농업자원경제학부
5668,원예ᆞ식품학과,원예식품학과
5669,원예・생약융합학부,원예생약융합학부
5670,원예과학과,원예과학과
5671,원예과학부,원예과학부
5672,원예과학전공,원예과학전공
5673,원예디자인학과,원예디자인학과
5674,원예산림학과,원예산림학과
5675,원예산림학부,원예산림학부
5676,원예산업학과,원예산업학과
5677,원예산업학부,원예산업학부
5678,원예생명공학과,원예생명공학과
5679,원예생명공학전공,원예생명공학전공
5680,원예생명과학과,원예생명과학과
5681,원예생명조경학과,원예생명조경학과
5682,원예육종학과,원예육종학과
5683,원예조경과,원예조경과
5684,원예치료전공,원예치료전공
5685,원예학과,원예학과
5686,원예학부,원예학부
5687,원예환경시스템전공,원예환경시스템전공
5688,원예환경시스템학과,원예환경시스템학과
5689,원예환경전공,원예환경전공
5690,원자력·에너지시스템공학전공,원자력에너지시스템공학전공
5691,원자력ᆞ에너지시스템공학과,원자력에너지시스템공학과
5692,원자력공학과,원자력공학과
5693,원자력공학과(계약학과),원자력공학과계약학과
5694,원자력및양자공학과,원자력및양자공학과
5695,원자력방재학과,원자력방재학과
5696,원자력에너지산업학과,원자력에너지산업학과
5697,원자력융합공학과,원자력융합공학과
5698,원자력응용공학부,원자력응용공학부
5699,원자핵공학과,원자핵공학과
5700,원전ᆞ제어시스템공학전공,원전제어시스템공학전공
5701,웨딩&이벤트과,웨딩이벤트과
5702,웨딩산업과,웨딩산업과
5703,웨슬리창의융합대학,웨슬리창의융합대학
5704,웰니스6차산업학과,웰니스6차산업학과
5705,웰니스경영학과,웰니스경영학과
5706,웰니스문화관광&푸드과,웰니스문화관광푸드과
5707,웰니스문화관광과,웰니스문화관광과
5708,웰니스문화관광학과,웰니스문화관광학과
5709,웰니스스포츠과학전공,웰니스스포츠과학전공
5710,웰니스푸드테라피학과(성인학습자),웰니스푸드테라피학과성인학습자
5711,웰빙귀농조경학과,웰빙귀농조경학과
5712,웰빙귀농학과,웰빙귀농학과
5713,웰빙문화복지계열,웰빙문화복지계열
5714,웰빙복지융합과,웰빙복지융합과
5715,웰빙외식창업과,웰빙외식창업과
5716,웰빙자원학과,웰빙자원학과
5717,웰빙조리창업학과,웰빙조리창업학과
5718,웰빙체육학부,웰빙체육학부
5719,웰빙푸드조리과,웰빙푸드조리과
5720,웰테크복지학과,웰테크복지학과
5721,웰푸드조리과,웰푸드조리과
5722,웹디자인과,웹디자인과
5723,웹문예창작학과,웹문예창작학과
5724,웹문예학과,웹문예학과
5725,웹소설과,웹소설과
5726,웹소설전공,웹소설전공
5727,웹소설창작전공,웹소설창작전공
5728,웹콘텐츠자율전공,웹콘텐츠자율전공
5729,웹툰 애니메이션과,웹툰애니메이션과
5730,웹툰ᆞ애니메이션학과,웹툰애니메이션학과
5731,웹툰・미디어전공,웹툰미디어전공
5732,웹툰・애니메이션과,웹툰애니메이션과
5733,웹툰과,웹툰과
5734,웹툰그래픽과,웹툰그래픽과
5735,웹툰디자인과,웹툰디자인과
5736,웹툰만화과,웹툰만화과
5737,웹툰만화창작학과,웹툰만화창작학과
5738,웹툰만화콘텐츠과(3년제),웹툰만화콘텐츠과3년제
5739,웹툰만화콘텐츠전공,웹툰만화콘텐츠전공
5740,웹툰만화콘텐츠학과,웹툰만화콘텐츠학과
5741,웹툰만화학과,웹툰만화학과
5742,웹툰스토리과,웹툰스토리과
5743,웹툰스토리텔링학과,웹툰스토리텔링학과
5744,웹툰애니메이션ᆞ게임학부,웹툰애니메이션게임학부
5745,웹툰애니메이션과,웹툰애니메이션과
5746,웹툰애니메이션스쿨(3년제),웹툰애니메이션스쿨3년제
5747,웹툰애니메이션학과,웹툰애니메이션학과
5748,웹툰애니메이션학부(3년제),웹툰애니메이션학부3년제
5749,웹툰애니메이션학부(웹툰스쿨),웹툰애니메이션학부웹툰스쿨
5750,웹툰애니메이션학부(웹툰콘텐츠과),웹툰애니메이션학부웹툰콘텐츠과
5751,웹툰영상애니메이션학부,웹툰영상애니메이션학부
5752,웹툰영상애니메이션학부(영상애니메이션전공),웹툰영상애니메이션학부영상애니메이션전공
5753,웹툰영상학과,웹툰영상학과
5754,웹툰영화학과,웹툰영화학과
5755,웹툰웹소설과,웹툰웹소설과
5756,웹툰웹소설전공,웹툰웹소설전공
5757,웹툰웹소설콘텐츠학과,웹툰웹소설콘텐츠학과
5758,웹툰일러스트학과,웹툰일러스트학과
5759,웹툰일러스트학과(3년제),웹툰일러스트학과3년제
5760,웹툰전공,웹툰전공
5761,웹툰창작과,웹툰창작과
5762,웹툰출판미디어과,웹툰출판미디어과
5763,웹툰콘텐츠과,웹툰콘텐츠과
5764,웹툰콘텐츠학과,웹툰콘텐츠학과
5765,웹툰학과,웹툰학과
5766,위성정보융합공학전공,위성정보융합공학전공
5767,위치정보시스템학과,위치정보시스템학과
5768,유기나노공학과,유기나노공학과
5769,유기소재・섬유시스템공학과,유기소재섬유시스템공학과
5770,유기소재섬유공학과,유기소재섬유공학과
5771,유기소재시스템공학과,유기소재시스템공학과
5772,유기소재파이버공학과,유기소재파이버공학과
5773,유기재료고분자공학과,유기재료고분자공학과
5774,유기재료공학과,유기재료공학과
5775,유니버설아트디자인학과,유니버설아트디자인학과
5776,유도경기지도학과,유도경기지도학과
5777,유도학과,유도학과
5778,유라시아학과,유라시아학과
5779,유러피언스터디즈학과,유러피언스터디즈학과
5780,유럽문화 ・ 관광학과,유럽문화관광학과
5781,유럽문화학과,유럽문화학과
5782,유럽문화학부,유럽문화학부
5783,유럽문화학부(독일어문학전공),유럽문화학부독일어문학전공
5784,유럽문화학부(러시아어문학전공),유럽문화학부러시아어문학전공
5785,유럽문화학부(프랑스어문학전공),유럽문화학부프랑스어문학전공
5786,유럽어문학과,유럽어문학과
5787,유럽언어문화학부,유럽언어문화학부
5788,유럽언어문화학부(독일어문화학전공),유럽언어문화학부독일어문화학전공
5789,유럽언어문화학부(러시아어전공),유럽언어문화학부러시아어전공
5790,유럽언어문화학부(스페인어전공),유럽언어문화학부스페인어전공
5791,유럽중남미학부,유럽중남미학부
5792,유럽지역통상전공,유럽지역통상전공
5793,유럽지역통상학과,유럽지역통상학과
5794,유럽학부,유럽학부
5795,유럽학부(독일언어문화전공),유럽학부독일언어문화전공
5796,유럽학부(유럽지역통상전공),유럽학부유럽지역통상전공
5797,유럽학부(이탈리아어전공),유럽학부이탈리아어전공
5798,유럽학부(이탈리아언어문화전공),유럽학부이탈리아언어문화전공
5799,유럽학부(포르투갈(브라질)어전공),유럽학부포르투갈브라질어전공
5800,유럽학부(프랑스어전공),유럽학부프랑스어전공
5801,유스티노자유대학,유스티노자유대학
5802,유아보육계열,유아보육계열
5803,유아안전보육과,유아안전보육과
5804,유아특수교육과,유아특수교육과
5805,유아특수교육학과,유아특수교육학과
5806,유아특수보육과,유아특수보육과
5807,유아특수보육학전공,유아특수보육학전공
5808,유아특수재활과(3년제),유아특수재활과3년제
5809,유아특수재활학과,유아특수재활학과
5810,유전공학과,유전공학과
5811,유전공학전공,유전공학전공
5812,유전생명공학과,유전생명공학과
5813,유통경영과,유통경영과
5814,유통경영전공,유통경영전공
5815,유통경영학과,유통경영학과
5816,유통관리학과,유통관리학과
5817,유통마케팅학과,유통마케팅학과
5818,유통물류경영과,유통물류경영과
5819,유통물류경영학과,유통물류경영학과
5820,유통물류과,유통물류과
5821,유통물류학과,유통물류학과
5822,유통물류학부,유통물류학부
5823,유통물류학전공,유통물류학전공
5824,유통산업경영학과,유통산업경영학과
5825,유통서비스경영과,유통서비스경영과
5826,유통통상학부,유통통상학부
5827,유튜버학과,유튜버학과
5828,유튜브・산업디자인과,유튜브산업디자인과
5829,유튜브방송과,유튜브방송과
5830,유튜브융합과,유튜브융합과
5831,유튜브크리에이터과,유튜브크리에이터과
5832,유튜브크리에이터전공,유튜브크리에이터전공
5833,유튜브크리에이터학과,유튜브크리에이터학과
5834,유학대학,유학대학
5835,유한생명바이오학과,유한생명바이오학과
5836,육군특수전사관과,육군특수전사관과
5837,융・복합시각예술디자인학부,융복합시각예술디자인학부
5838,융복합농산업과학과,융복합농산업과학과
5839,융복합대학,융복합대학
5840,융복합디자인학부,융복합디자인학부
5841,융복합시스템공학부,융복합시스템공학부
5842,융복합유통플랫폼학과,융복합유통플랫폼학과
5843,융합IT학과,융합it학과
5844,융합IT학부,융합it학부
5845,융합경영전공,융합경영전공
5846,융합경영학과,융합경영학과
5847,융합경영학부,융합경영학부
5848,융합경영학부 글로벌융합비즈니스학과,융합경영학부글로벌융합비즈니스학과
5849,융합계열,융합계열
5850,융합고고학과,융합고고학과
5851,융합공학과,융합공학과
5852,융합공학부,융합공학부
5853,융합과학공학부,융합과학공학부
5854,융합과학수사학과,융합과학수사학과
5855,융합관광경영전공,융합관광경영전공
5856,융합관광기획학과,융합관광기획학과
5857,융합교양학부,융합교양학부
5858,융합교육원,융합교육원
5859,융합교육학부,융합교육학부
5860,융합기계·전기전자부품공학과,융합기계전기전자부품공학과
5861,융합기계계열,융합기계계열
5862,융합기계공학과,융합기계공학과
5863,융합기계공학부,융합기계공학부
5864,융합기계공학전공,융합기계공학전공
5865,융합기계과,융합기계과
5866,융합기계설계과,융합기계설계과
5867,융합기계시스템과,융합기계시스템과
5868,융합기계학과,융합기계학과
5869,융합기술경영학부,융합기술경영학부
5870,융합기술공학과,융합기술공학과
5871,융합기술공학부,융합기술공학부
5872,융합기술공학부(IT융합기전공학전공),융합기술공학부it융합기전공학전공
5873,융합기술공학부(IT융합자동차공학전공),융합기술공학부it융합자동차공학전공
5874,융합기술공학부(IT응용시스템공학전공),융합기술공학부it응용시스템공학전공
5875,융합기술창업학과,융합기술창업학과
5876,융합기술학과,융합기술학과
5877,융합대학,융합대학
5878,융합디자인과,융합디자인과
5879,융합디자인전공,융합디자인전공
5880,융합디자인학과,융합디자인학과
5881,융합디자인학부,융합디자인학부
5882,융합레포츠전공,융합레포츠전공
5883,융합미디어전공,융합미디어전공
5884,융합바이오시스템기계공학과,융합바이오시스템기계공학과
5885,융합바이오학과,융합바이오학과
5886,융합바이오화학공학과,융합바이오화학공학과
5887,융합반도체공학과,융합반도체공학과
5888,융합보건학과,융합보건학과
5889,융합보안공학과,융합보안공학과
5890,융합보안학과,융합보안학과
5891,융합복지경영학과,융합복지경영학과
5892,융합사회복지과,융합사회복지과
5893,융합산업공학과,융합산업공학과
5894,융합산업학과,융합산업학과
5895,융합생명공학과,융합생명공학과
5896,융합서비스경영학과,융합서비스경영학과
5897,융합소재공학과,융합소재공학과
5898,융합소재공학부,융합소재공학부
5899,융합소프트웨어,융합소프트웨어
5900,융합소프트웨어공학과,융합소프트웨어공학과
5901,융합소프트웨어과,융합소프트웨어과
5902,융합소프트웨어전공,융합소프트웨어전공
5903,융합소프트웨어학과,융합소프트웨어학과
5904,융합소프트웨어학부,융합소프트웨어학부
5905,융합수리과학부,융합수리과학부
5906,융합스포츠지도학과,융합스포츠지도학과
5907,융합시스템공학과,융합시스템공학과
5908,융합시스템공학전공,융합시스템공학전공
5909,융합신소재공학과,융합신소재공학과
5910,융합신소재공학전공,융합신소재공학전공
5911,융합실무법학전공,융합실무법학전공
